variant,round,metric,value
task4,5472.0,score,1.45
task4,5473.0,score,1.44
task4,5474.0,score,1.46
task4,5475.0,score,1.42
task4,5476.0,score,1.42
task4,5477.0,score,1.42
task4,5478.0,score,1.41
task4,5479.0,score,1.43
task4,5480.0,score,1.43
task4,5481.0,score,1.43
task4,5482.0,score,1.41
task4,5483.0,score,1.41
task4,5484.0,score,1.44
task4,5485.0,score,1.44
task4,5486.0,score,1.37
task4,5487.0,score,1.37
task4,5488.0,score,1.41
task4,5489.0,score,1.44
task4,5490.0,score,1.49
task4,5491.0,score,1.46
task4,5492.0,score,1.47
task4,5493.0,score,1.46
task4,5494.0,score,1.46
task4,5495.0,score,1.47
task4,5496.0,score,1.5
task4,5497.0,score,1.54
task4,5498.0,score,1.54
task4,5499.0,score,1.54
task4,5500.0,score,1.5
task4,5501.0,score,1.48
task4,5502.0,score,1.45
task4,5503.0,score,1.37
task4,5504.0,score,1.38
task4,5505.0,score,1.39
task4,5506.0,score,1.41
task4,5507.0,score,1.42
task4,5508.0,score,1.4
task4,5509.0,score,1.39
task4,5510.0,score,1.41
task4,5511.0,score,1.38
task4,5512.0,score,1.38
task4,5513.0,score,1.36
task4,5514.0,score,1.37
task4,5515.0,score,1.39
task4,5516.0,score,1.37
task4,5517.0,score,1.38
task4,5518.0,score,1.39
task4,5519.0,score,1.4
task4,5520.0,score,1.4
task4,5521.0,score,1.4
task4,5522.0,score,1.38
task4,5523.0,score,1.34
task4,5524.0,score,1.33
task4,5525.0,score,1.31
task4,5526.0,score,1.29
task4,5527.0,score,1.32
task4,5528.0,score,1.33
task4,5529.0,score,1.34
task4,5530.0,score,1.35
task4,5531.0,score,1.35
task4,5532.0,score,1.35
task4,5533.0,score,1.36
task4,5534.0,score,1.36
task4,5535.0,score,1.36
task4,5536.0,score,1.36
task4,5537.0,score,1.34
task4,5538.0,score,1.36
task4,5539.0,score,1.36
task4,5540.0,score,1.33
task4,5541.0,score,1.37
task4,5542.0,score,1.37
task4,5543.0,score,1.39
task4,5544.0,score,1.36
task4,5545.0,score,1.39
task4,5546.0,score,1.39
task4,5547.0,score,1.4
task4,5548.0,score,1.41
task4,5549.0,score,1.39
task4,5550.0,score,1.39
task4,5551.0,score,1.4
task4,5552.0,score,1.39
task4,5553.0,score,1.44
task4,5554.0,score,1.47
task4,5555.0,score,1.42
task4,5556.0,score,1.42
task4,5557.0,score,1.38
task4,5558.0,score,1.39
task4,5559.0,score,1.39
task4,5560.0,score,1.47
task4,5561.0,score,1.52
task4,5562.0,score,1.51
task4,5563.0,score,1.54
task4,5564.0,score,1.6
task4,5565.0,score,1.59
task4,5566.0,score,1.62
task4,5567.0,score,1.59
task4,5568.0,score,1.58
task4,5569.0,score,1.56
task4,5570.0,score,1.57
task4,5571.0,score,1.51
task4,5572.0,score,1.52
task4,5573.0,score,1.51
task4,5574.0,score,1.48
task4,5575.0,score,1.48
task4,5576.0,score,1.49
task4,5577.0,score,1.52
task4,5578.0,score,1.52
task4,5579.0,score,1.52
task4,5580.0,score,1.55
task4,5581.0,score,1.56
task4,5582.0,score,1.59
task4,5583.0,score,1.58
task4,5584.0,score,1.56
task4,5585.0,score,1.55
task4,5586.0,score,1.54
task4,5587.0,score,1.57
task4,5588.0,score,1.53
task4,5589.0,score,1.52
task4,5590.0,score,1.48
task4,5591.0,score,1.5
task4,5592.0,score,1.5
task4,5593.0,score,1.5
task4,5594.0,score,1.49
task4,5595.0,score,1.48
task4,5596.0,score,1.5
task4,5597.0,score,1.46
task4,5598.0,score,1.46
task4,5599.0,score,1.47
task4,5600.0,score,1.49
task4,5601.0,score,1.48
task4,5602.0,score,1.48
task4,5603.0,score,1.5
task4,5604.0,score,1.5
task4,5605.0,score,1.46
task4,5606.0,score,1.45
task4,5607.0,score,1.45
task4,5608.0,score,1.45
task4,5609.0,score,1.53
task4,5610.0,score,1.51
task4,5611.0,score,1.53
task4,5612.0,score,1.53
task4,5613.0,score,1.51
task4,5614.0,score,1.51
task4,5615.0,score,1.49
task4,5616.0,score,1.5
task4,5617.0,score,1.55
task4,5618.0,score,1.55
task4,5619.0,score,1.54
task4,5620.0,score,1.54
task4,5621.0,score,1.53
task4,5622.0,score,1.59
task4,5623.0,score,1.59
task4,5624.0,score,1.62
task4,5625.0,score,1.61
task4,5626.0,score,1.58
task4,5627.0,score,1.55
task4,5628.0,score,1.54
task4,5629.0,score,1.54
task4,5630.0,score,1.54
task4,5631.0,score,1.55
task4,5632.0,score,1.57
task4,5633.0,score,1.55
task4,5634.0,score,1.57
task4,5635.0,score,1.57
task4,5636.0,score,1.61
task4,5637.0,score,1.62
task4,5638.0,score,1.6
task4,5639.0,score,1.58
task4,5640.0,score,1.57
task4,5641.0,score,1.53
task4,5642.0,score,1.56
task4,5643.0,score,1.54
task4,5644.0,score,1.57
task4,5645.0,score,1.54
task4,5646.0,score,1.54
task4,5647.0,score,1.53
task4,5648.0,score,1.5
task4,5649.0,score,1.52
task4,5650.0,score,1.52
task4,5651.0,score,1.52
task4,5652.0,score,1.59
task4,5653.0,score,1.52
task4,5654.0,score,1.5
task4,5655.0,score,1.52
task4,5656.0,score,1.52
task4,5657.0,score,1.52
task4,5658.0,score,1.51
task4,5659.0,score,1.52
task4,5660.0,score,1.44
task4,5661.0,score,1.39
task4,5662.0,score,1.4
task4,5663.0,score,1.4
task4,5664.0,score,1.35
task4,5665.0,score,1.36
task4,5666.0,score,1.33
task4,5667.0,score,1.29
task4,5668.0,score,1.29
task4,5669.0,score,1.29
task4,5670.0,score,1.3
task4,5671.0,score,1.33
task4,5672.0,score,1.32
task4,5673.0,score,1.34
task4,5674.0,score,1.35
task4,5675.0,score,1.37
task4,5676.0,score,1.36
task4,5677.0,score,1.35
task4,5678.0,score,1.35
task4,5679.0,score,1.35
task4,5680.0,score,1.32
task4,5681.0,score,1.31
task4,5682.0,score,1.28
task4,5683.0,score,1.28
task4,5684.0,score,1.28
task4,5685.0,score,1.31
task4,5686.0,score,1.35
task4,5687.0,score,1.31
task4,5688.0,score,1.31
task4,5689.0,score,1.3
task4,5690.0,score,1.29
task4,5691.0,score,1.27
task4,5692.0,score,1.27
task4,5693.0,score,1.29
task4,5694.0,score,1.28
task4,5695.0,score,1.28
task4,5696.0,score,1.24
task4,5697.0,score,1.25
task4,5698.0,score,1.27
task4,5699.0,score,1.28
task4,5700.0,score,1.32
task4,5701.0,score,1.34
task4,5702.0,score,1.36
task4,5703.0,score,1.35
task4,5704.0,score,1.34
task4,5705.0,score,1.35
task4,5706.0,score,1.35
task4,5707.0,score,1.35
task4,5708.0,score,1.36
task4,5709.0,score,1.3
task4,5710.0,score,1.32
task4,5711.0,score,1.3
task4,5712.0,score,1.3
task4,5713.0,score,1.32
task4,5714.0,score,1.32
task4,5715.0,score,1.32
task4,5716.0,score,1.33
task4,5717.0,score,1.29
task4,5718.0,score,1.32
task4,5719.0,score,1.33
task4,5720.0,score,1.32
task4,5721.0,score,1.33
task4,5722.0,score,1.29
task4,5723.0,score,1.32
task4,5724.0,score,1.29
task4,5725.0,score,1.33
task4,5726.0,score,1.32
task4,5727.0,score,1.32
task4,5728.0,score,1.33
task4,5729.0,score,1.34
task4,5730.0,score,1.34
task4,5731.0,score,1.34
task4,5732.0,score,1.34
task4,5733.0,score,1.36
task4,5734.0,score,1.34
task4,5735.0,score,1.34
task4,5736.0,score,1.31
task4,5737.0,score,1.3
task4,5738.0,score,1.3
task4,5739.0,score,1.3
task4,5740.0,score,1.3
task4,5741.0,score,1.32
task4,5742.0,score,1.29
task4,5743.0,score,1.32
task4,5744.0,score,1.3
task4,5745.0,score,1.3
task4,5746.0,score,1.31
task4,5747.0,score,1.31
task4,5748.0,score,1.33
task4,5749.0,score,1.31
task4,5750.0,score,1.34
task4,5751.0,score,1.35
task4,5752.0,score,1.28
task4,5753.0,score,1.33
task4,5754.0,score,1.33
task4,5755.0,score,1.31
task4,5756.0,score,1.31
task4,5757.0,score,1.31
task4,5758.0,score,1.34
task4,5759.0,score,1.35
task4,5760.0,score,1.35
task4,5761.0,score,1.34
task4,5762.0,score,1.32
task4,5763.0,score,1.35
task4,5764.0,score,1.35
task4,5765.0,score,1.33
task4,5766.0,score,1.33
task4,5767.0,score,1.33
task4,5768.0,score,1.32
task4,5769.0,score,1.34
task4,5770.0,score,1.33
task4,5771.0,score,1.3
task4,5772.0,score,1.32
task4,5773.0,score,1.32
task4,5774.0,score,1.31
task4,5775.0,score,1.28
task4,5776.0,score,1.28
task4,5777.0,score,1.25
task4,5778.0,score,1.3
task4,5779.0,score,1.28
task4,5780.0,score,1.28
task4,5781.0,score,1.29
task4,5782.0,score,1.32
task4,5783.0,score,1.34
task4,5784.0,score,1.33
task4,5785.0,score,1.3
task4,5786.0,score,1.26
task4,5787.0,score,1.25
task4,5788.0,score,1.25
task4,5789.0,score,1.26
task4,5790.0,score,1.29
task4,5791.0,score,1.35
task4,5792.0,score,1.34
task4,5793.0,score,1.33
task4,5794.0,score,1.36
task4,5795.0,score,1.37
task4,5796.0,score,1.37
task4,5797.0,score,1.37
task4,5798.0,score,1.36
task4,5799.0,score,1.35
task4,5800.0,score,1.32
task4,5801.0,score,1.31
task4,5802.0,score,1.29
task4,5803.0,score,1.28
task4,5804.0,score,1.28
task4,5805.0,score,1.3
task4,5806.0,score,1.31
task4,5807.0,score,1.31
task4,5808.0,score,1.31
task4,5809.0,score,1.31
task4,5810.0,score,1.31
task4,5811.0,score,1.32
task4,5812.0,score,1.3
task4,5813.0,score,1.28
task4,5814.0,score,1.26
task4,5815.0,score,1.26
task4,5816.0,score,1.24
task4,5817.0,score,1.22
task4,5818.0,score,1.18
task4,5819.0,score,1.17
task4,5820.0,score,1.18
task4,5821.0,score,1.17
task4,5822.0,score,1.2
task4,5823.0,score,1.17
task4,5824.0,score,1.17
task4,5825.0,score,1.14
task4,5826.0,score,1.16
task4,5827.0,score,1.19
task4,5828.0,score,1.18
task4,5829.0,score,1.16
task4,5830.0,score,1.15
task4,5831.0,score,1.14
task4,5832.0,score,1.12
task4,5833.0,score,1.12
task4,5834.0,score,1.11
task4,5835.0,score,1.15
task4,5836.0,score,1.15
task4,5837.0,score,1.17
task4,5838.0,score,1.17
task4,5839.0,score,1.21
task4,5840.0,score,1.22
task4,5841.0,score,1.21
task4,5842.0,score,1.21
task4,5843.0,score,1.18
task4,5844.0,score,1.19
task4,5845.0,score,1.19
task4,5846.0,score,1.18
task4,5847.0,score,1.19
task4,5848.0,score,1.17
task4,5849.0,score,1.18
task4,5850.0,score,1.15
task4,5851.0,score,1.13
task4,5852.0,score,1.14
task4,5853.0,score,1.09
task4,5854.0,score,1.16
task4,5855.0,score,1.16
task4,5856.0,score,1.17
task4,5857.0,score,1.22
task4,5858.0,score,1.22
task4,5859.0,score,1.2
task4,5860.0,score,1.22
task4,5861.0,score,1.24
task4,5862.0,score,1.26
task4,5863.0,score,1.2
task4,5864.0,score,1.2
task4,5865.0,score,1.22
task4,5866.0,score,1.29
task4,5867.0,score,1.33
task4,5868.0,score,1.33
task4,5869.0,score,1.32
task4,5870.0,score,1.31
task4,5871.0,score,1.3
task4,5872.0,score,1.3
task4,5873.0,score,1.3
task4,5874.0,score,1.34
task4,5875.0,score,1.36
task4,5876.0,score,1.37
task4,5877.0,score,1.38
task4,5878.0,score,1.36
task4,5879.0,score,1.36
task4,5880.0,score,1.36
task4,5881.0,score,1.35
task4,5882.0,score,1.32
task4,5883.0,score,1.32
task4,5884.0,score,1.34
task4,5885.0,score,1.35
task4,5886.0,score,1.36
task4,5887.0,score,1.4
task4,5888.0,score,1.41
task4,5889.0,score,1.41
task4,5890.0,score,1.41
task4,5891.0,score,1.35
task4,5892.0,score,1.37
task4,5893.0,score,1.36
task4,5894.0,score,1.33
task4,5895.0,score,1.36
task4,5896.0,score,1.35
task4,5897.0,score,1.36
task4,5898.0,score,1.36
task4,5899.0,score,1.35
task4,5900.0,score,1.34
task4,5901.0,score,1.35
task4,5902.0,score,1.36
task4,5903.0,score,1.37
task4,5904.0,score,1.4
task4,5905.0,score,1.37
task4,5906.0,score,1.37
task4,5907.0,score,1.37
task4,5908.0,score,1.36
task4,5909.0,score,1.36
task4,5910.0,score,1.34
task4,5911.0,score,1.34
task4,5912.0,score,1.34
task4,5913.0,score,1.36
task4,5914.0,score,1.36
task4,5915.0,score,1.35
task4,5916.0,score,1.36
task4,5917.0,score,1.39
task4,5918.0,score,1.39
task4,5919.0,score,1.41
task4,5920.0,score,1.4
task4,5921.0,score,1.4
task4,5922.0,score,1.35
task4,5923.0,score,1.36
task4,5924.0,score,1.39
task4,5925.0,score,1.39
task4,5926.0,score,1.38
task4,5927.0,score,1.38
task4,5928.0,score,1.39
task4,5929.0,score,1.39
task4,5930.0,score,1.4
task4,5931.0,score,1.43
task4,5932.0,score,1.43
task4,5933.0,score,1.41
task4,5934.0,score,1.41
task4,5935.0,score,1.39
task4,5936.0,score,1.41
task4,5937.0,score,1.39
task4,5938.0,score,1.39
task4,5939.0,score,1.35
task4,5940.0,score,1.34
task4,5941.0,score,1.34
task4,5942.0,score,1.34
task4,5943.0,score,1.36
task4,5944.0,score,1.34
task4,5945.0,score,1.34
task4,5946.0,score,1.36
task4,5947.0,score,1.35
task4,5948.0,score,1.35
task4,5949.0,score,1.34
task4,5950.0,score,1.35
task4,5951.0,score,1.35
task4,5952.0,score,1.35
task4,5953.0,score,1.35
task4,5954.0,score,1.3
task4,5955.0,score,1.31
task4,5956.0,score,1.32
task4,5957.0,score,1.26
task4,5958.0,score,1.25
task4,5959.0,score,1.25
task4,5960.0,score,1.23
task4,5961.0,score,1.24
task4,5962.0,score,1.22
task4,5963.0,score,1.24
task4,5964.0,score,1.24
task4,5965.0,score,1.22
task4,5966.0,score,1.15
task4,5967.0,score,1.1
task4,5968.0,score,1.1
task4,5969.0,score,1.11
task4,5970.0,score,1.11
task4,5971.0,score,1.11
task4,5972.0,score,1.11
task4,5973.0,score,1.09
task4,5974.0,score,1.06
task4,5975.0,score,1.04
task4,5976.0,score,1.06
task4,5977.0,score,1.06
task4,5978.0,score,1.03
task4,5979.0,score,1.03
task4,5980.0,score,1.06
task4,5981.0,score,1.09
task4,5982.0,score,1.1
task4,5983.0,score,1.09
task4,5984.0,score,1.07
task4,5985.0,score,1.07
task4,5986.0,score,1.08
task4,5987.0,score,1.04
task4,5988.0,score,1.04
task4,5989.0,score,1.02
task4,5990.0,score,1.0
task4,5991.0,score,1.03
task4,5992.0,score,1.01
task4,5993.0,score,1.02
task4,5994.0,score,1.03
task4,5995.0,score,1.01
task4,5996.0,score,1.08
task4,5997.0,score,1.09
task4,5998.0,score,1.1
task4,5999.0,score,1.12
task4,6000.0,score,1.11
task4,6001.0,score,1.1
task4,6002.0,score,1.19
task4,6003.0,score,1.2
task4,6004.0,score,1.17
task4,6005.0,score,1.18
task4,6006.0,score,1.17
task4,6007.0,score,1.2
task4,6008.0,score,1.22
task4,6009.0,score,1.2
task4,6010.0,score,1.2
task4,6011.0,score,1.22
task4,6012.0,score,1.22
task4,6013.0,score,1.22
task4,6014.0,score,1.22
task4,6015.0,score,1.23
task4,6016.0,score,1.29
task4,6017.0,score,1.33
task4,6018.0,score,1.34
task4,6019.0,score,1.33
task4,6020.0,score,1.36
task4,6021.0,score,1.38
task4,6022.0,score,1.41
task4,6023.0,score,1.42
task4,6024.0,score,1.39
task4,6025.0,score,1.38
task4,6026.0,score,1.37
task4,6027.0,score,1.34
task4,6028.0,score,1.36
task4,6029.0,score,1.37
task4,6030.0,score,1.36
task4,6031.0,score,1.34
task4,6032.0,score,1.34
task4,6033.0,score,1.34
task4,6034.0,score,1.41
task4,6035.0,score,1.42
task4,6036.0,score,1.41
task4,6037.0,score,1.41
task4,6038.0,score,1.48
task4,6039.0,score,1.49
task4,6040.0,score,1.49
task4,6041.0,score,1.51
task4,6042.0,score,1.52
task4,6043.0,score,1.5
task4,6044.0,score,1.52
task4,6045.0,score,1.53
task4,6046.0,score,1.52
task4,6047.0,score,1.54
task4,6048.0,score,1.55
task4,6049.0,score,1.58
task4,6050.0,score,1.57
task4,6051.0,score,1.58
task4,6052.0,score,1.59
task4,6053.0,score,1.64
task4,6054.0,score,1.62
task4,6055.0,score,1.61
task4,6056.0,score,1.6
task4,6057.0,score,1.6
task4,6058.0,score,1.62
task4,6059.0,score,1.64
task4,6060.0,score,1.64
task4,6061.0,score,1.62
task4,6062.0,score,1.67
task4,6063.0,score,1.66
task4,6064.0,score,1.65
task4,6065.0,score,1.66
task4,6066.0,score,1.66
task4,6067.0,score,1.67
task4,6068.0,score,1.68
task4,6069.0,score,1.68
task4,6070.0,score,1.68
task4,6071.0,score,1.68
task4,6072.0,score,1.67
task4,6073.0,score,1.67
task4,6074.0,score,1.69
task4,6075.0,score,1.69
task4,6076.0,score,1.67
task4,6077.0,score,1.66
task4,6078.0,score,1.67
task4,6079.0,score,1.68
task4,6080.0,score,1.67
task4,6081.0,score,1.66
task4,6082.0,score,1.66
task4,6083.0,score,1.67
task4,6084.0,score,1.71
task4,6085.0,score,1.73
task4,6086.0,score,1.71
task4,6087.0,score,1.72
task4,6088.0,score,1.73
task4,6089.0,score,1.74
task4,6090.0,score,1.76
task4,6091.0,score,1.74
task4,6092.0,score,1.75
task4,6093.0,score,1.81
task4,6094.0,score,1.83
task4,6095.0,score,1.81
task4,6096.0,score,1.74
task4,6097.0,score,1.74
task4,6098.0,score,1.73
task4,6099.0,score,1.72
task4,6100.0,score,1.74
task4,6101.0,score,1.73
task4,6102.0,score,1.63
task4,6103.0,score,1.6
task4,6104.0,score,1.6
task4,6105.0,score,1.63
task4,6106.0,score,1.62
task4,6107.0,score,1.59
task4,6108.0,score,1.6
task4,6109.0,score,1.6
task4,6110.0,score,1.6
task4,6111.0,score,1.59
task4,6112.0,score,1.62
task4,6113.0,score,1.6
task4,6114.0,score,1.6
task4,6115.0,score,1.6
task4,6116.0,score,1.56
task4,6117.0,score,1.53
task4,6118.0,score,1.52
task4,6119.0,score,1.52
task4,6120.0,score,1.49
task4,6121.0,score,1.47
task4,6122.0,score,1.45
task4,6123.0,score,1.44
task4,6124.0,score,1.46
task4,6125.0,score,1.48
task4,6126.0,score,1.48
task4,6127.0,score,1.51
task4,6128.0,score,1.5
task4,6129.0,score,1.5
task4,6130.0,score,1.5
task4,6131.0,score,1.52
task4,6132.0,score,1.54
task4,6133.0,score,1.54
task4,6134.0,score,1.46
task4,6135.0,score,1.43
task4,6136.0,score,1.42
task4,6137.0,score,1.42
task4,6138.0,score,1.35
task4,6139.0,score,1.37
task4,6140.0,score,1.4
task4,6141.0,score,1.39
task4,6142.0,score,1.39
task4,6143.0,score,1.44
task4,6144.0,score,1.48
task4,6145.0,score,1.48
task4,6146.0,score,1.47
task4,6147.0,score,1.48
task4,6148.0,score,1.47
task4,6149.0,score,1.44
task4,6150.0,score,1.43
task4,6151.0,score,1.42
task4,6152.0,score,1.43
task4,6153.0,score,1.43
task4,6154.0,score,1.43
task4,6155.0,score,1.45
task4,6156.0,score,1.45
task4,6157.0,score,1.45
task4,6158.0,score,1.41
task4,6159.0,score,1.39
task4,6160.0,score,1.39
task4,6161.0,score,1.4
task4,6162.0,score,1.35
task4,6163.0,score,1.36
task4,6164.0,score,1.39
task4,6165.0,score,1.38
task4,6166.0,score,1.38
task4,6167.0,score,1.38
task4,6168.0,score,1.4
task4,6169.0,score,1.39
task4,6170.0,score,1.39
task4,6171.0,score,1.4
task4,6172.0,score,1.39
task4,6173.0,score,1.39
task4,6174.0,score,1.38
task4,6175.0,score,1.38
task4,6176.0,score,1.38
task4,6177.0,score,1.4
task4,6178.0,score,1.4
task4,6179.0,score,1.39
task4,6180.0,score,1.38
task4,6181.0,score,1.38
task4,6182.0,score,1.38
task4,6183.0,score,1.36
task4,6184.0,score,1.33
task4,6185.0,score,1.39
task4,6186.0,score,1.39
task4,6187.0,score,1.38
task4,6188.0,score,1.37
task4,6189.0,score,1.37
task4,6190.0,score,1.34
task4,6191.0,score,1.34
task4,6192.0,score,1.42
task4,6193.0,score,1.37
task4,6194.0,score,1.37
task4,6195.0,score,1.37
task4,6196.0,score,1.37
task4,6197.0,score,1.35
task4,6198.0,score,1.37
task4,6199.0,score,1.37
task4,6200.0,score,1.35
task4,6201.0,score,1.36
task4,6202.0,score,1.36
task4,6203.0,score,1.36
task4,6204.0,score,1.4
task4,6205.0,score,1.36
task4,6206.0,score,1.37
task4,6207.0,score,1.38
task4,6208.0,score,1.38
task4,6209.0,score,1.4
task4,6210.0,score,1.4
task4,6211.0,score,1.39
task4,6212.0,score,1.36
task4,6213.0,score,1.36
task4,6214.0,score,1.37
task4,6215.0,score,1.38
task4,6216.0,score,1.39
task4,6217.0,score,1.37
task4,6218.0,score,1.38
task4,6219.0,score,1.37
task4,6220.0,score,1.39
task4,6221.0,score,1.39
task4,6222.0,score,1.38
task4,6223.0,score,1.39
task4,6224.0,score,1.38
task4,6225.0,score,1.36
task4,6226.0,score,1.39
task4,6227.0,score,1.38
task4,6228.0,score,1.36
task4,6229.0,score,1.35
task4,6230.0,score,1.34
task4,6231.0,score,1.32
task4,6232.0,score,1.3
task4,6233.0,score,1.31
task4,6234.0,score,1.32
task4,6235.0,score,1.32
task4,6236.0,score,1.31
task4,6237.0,score,1.35
task4,6238.0,score,1.37
task4,6239.0,score,1.34
task4,6240.0,score,1.32
task4,6241.0,score,1.32
task4,6242.0,score,1.33
task4,6243.0,score,1.3
task4,6244.0,score,1.24
task4,6245.0,score,1.23
task4,6246.0,score,1.25
task4,6247.0,score,1.24
task4,6248.0,score,1.25
task4,6249.0,score,1.25
task4,6250.0,score,1.26
task4,6251.0,score,1.27
task4,6252.0,score,1.26
task4,6253.0,score,1.21
task4,6254.0,score,1.28
task4,6255.0,score,1.26
task4,6256.0,score,1.27
task4,6257.0,score,1.29
task4,6258.0,score,1.29
task4,6259.0,score,1.3
task4,6260.0,score,1.3
task4,6261.0,score,1.29
task4,6262.0,score,1.29
task4,6263.0,score,1.29
task4,6264.0,score,1.28
task4,6265.0,score,1.31
task4,6266.0,score,1.34
task4,6267.0,score,1.34
task4,6268.0,score,1.33
task4,6269.0,score,1.32
task4,6270.0,score,1.32
task4,6271.0,score,1.32
task4,6272.0,score,1.32
task4,6273.0,score,1.34
task4,6274.0,score,1.34
task4,6275.0,score,1.34
task4,6276.0,score,1.34
task4,6277.0,score,1.34
task4,6278.0,score,1.34
task4,6279.0,score,1.34
task4,6280.0,score,1.44
task4,6281.0,score,1.42
task4,6282.0,score,1.42
task4,6283.0,score,1.42
task4,6284.0,score,1.44
task4,6285.0,score,1.38
task4,6286.0,score,1.38
task4,6287.0,score,1.41
task4,6288.0,score,1.4
task4,6289.0,score,1.39
task4,6290.0,score,1.4
task4,6291.0,score,1.39
task4,6292.0,score,1.37
task4,6293.0,score,1.35
task4,6294.0,score,1.33
task4,6295.0,score,1.33
task4,6296.0,score,1.36
task4,6297.0,score,1.35
task4,6298.0,score,1.32
task4,6299.0,score,1.36
task4,6300.0,score,1.37
task4,6301.0,score,1.37
task4,6302.0,score,1.38
task4,6303.0,score,1.38
task4,6304.0,score,1.36
task4,6305.0,score,1.43
task4,6306.0,score,1.43
task4,6307.0,score,1.47
task4,6308.0,score,1.44
task4,6309.0,score,1.52
task4,6310.0,score,1.52
task4,6311.0,score,1.54
task4,6312.0,score,1.56
task4,6313.0,score,1.57
task4,6314.0,score,1.58
task4,6315.0,score,1.57
task4,6316.0,score,1.53
task4,6317.0,score,1.55
task4,6318.0,score,1.55
task4,6319.0,score,1.57
task4,6320.0,score,1.58
task4,6321.0,score,1.58
task4,6322.0,score,1.58
task4,6323.0,score,1.64
task4,6324.0,score,1.63
task4,6325.0,score,1.63
task4,6326.0,score,1.6
task4,6327.0,score,1.6
task4,6328.0,score,1.61
task4,6329.0,score,1.62
task4,6330.0,score,1.63
task4,6331.0,score,1.62
task4,6332.0,score,1.63
task4,6333.0,score,1.63
task4,6334.0,score,1.63
task4,6335.0,score,1.63
task4,6336.0,score,1.64
task4,6337.0,score,1.65
task4,6338.0,score,1.63
task4,6339.0,score,1.64
task4,6340.0,score,1.65
task4,6341.0,score,1.63
task4,6342.0,score,1.61
task4,6343.0,score,1.61
task4,6344.0,score,1.61
task4,6345.0,score,1.63
task4,6346.0,score,1.61
task4,6347.0,score,1.59
task4,6348.0,score,1.58
task4,6349.0,score,1.59
task4,6350.0,score,1.59
task4,6351.0,score,1.58
task4,6352.0,score,1.56
task4,6353.0,score,1.62
task4,6354.0,score,1.55
task4,6355.0,score,1.55
